sample_key, instrument
064074_26880, piano
064091_84480, piano
064120_46080, synthesizer
064139_199680, flute
064142_11520, trombone
064159_72960, piano
064187_184320, saxophone
064208_138240, flute
064210_0, flute
064217_69120, cymbals
064218_226560, drums
064245_69120, guitar
064248_7680, accordion
064249_115200, saxophone
064264_245760, flute
064305_46080, voice
064307_23040, cello
064374_46080, mallet_percussion
064404_3840, cymbals
064438_126720, piano
064445_46080, organ
064446_184320, organ
064453_337920, flute
064484_107520, cymbals
064507_26880, cymbals
064512_115200, mallet_percussion
064555_30720, cymbals
064559_3840, flute
064560_138240, mandolin
064572_422400, cymbals
064600_180480, mallet_percussion
064603_99840, mallet_percussion
064638_23040, drums
064654_157440, organ
064687_69120, bass
064719_960000, cello
064754_126720, organ
064774_322560, drums
064780_111360, violin
064782_145920, ukulele
064797_192000, bass
064805_149760, banjo
064820_53760, mallet_percussion
064832_211200, drums
064875_142080, guitar
064879_184320, saxophone
064896_145920, mallet_percussion
064924_249600, saxophone
064929_46080, voice
064944_23040, voice
064955_142080, piano
064964_0, ukulele
064976_230400, flute
064977_341760, violin
064978_303360, violin
065010_46080, bass
065014_115200, ukulele
065040_249600, accordion
065059_119040, cymbals
065080_222720, ukulele
065100_72960, synthesizer
065101_207360, ukulele
065103_230400, organ
065107_165120, violin
065112_399360, cymbals
065146_15360, flute
065164_49920, drums
065168_80640, cymbals
065195_23040, saxophone
065209_69120, violin
065273_226560, flute
065274_49920, voice
065286_264960, organ
065289_30720, synthesizer
065333_122880, violin
065339_226560, accordion
065346_76800, banjo
065362_46080, flute
065372_126720, saxophone
065373_226560, violin
065374_326400, mandolin
065377_61440, accordion
065381_126720, mandolin
065403_138240, cymbals
065411_103680, mandolin
065412_61440, violin
065414_426240, violin
065415_30720, violin
065416_119040, violin
065419_199680, violin
065454_134400, drums
065479_3840, flute
065514_249600, flute
065527_99840, flute
065529_529920, flute
065544_238080, flute
065546_30720, bass
065547_72960, mallet_percussion
065550_234240, synthesizer
065559_165120, bass
065563_326400, voice
065578_65280, organ
065582_195840, cello
065583_3840, trombone
065594_253440, flute
065610_192000, voice
065612_72960, voice
065623_30720, flute
065628_115200, cymbals
065651_142080, piano
065653_80640, piano
065658_0, piano
065666_3840, piano
065667_115200, piano
065672_42240, piano
065673_30720, piano
065677_46080, piano
065682_272640, piano
065700_2392320, accordion
065706_165120, bass
065713_23040, synthesizer
065721_291840, accordion
065737_195840, violin
065768_168960, synthesizer
065776_46080, saxophone
065784_168960, piano
065785_34560, piano
065793_80640, piano
065796_23040, piano
065821_23040, piano
065850_203520, saxophone
065853_76800, piano
065870_633600, cello
065891_138240, cymbals
065893_134400, cymbals
065997_49920, ukulele
066012_241920, synthesizer
066015_241920, trombone
066028_142080, flute
066068_80640, piano
066070_80640, voice
066092_142080, saxophone
066152_34560, drums
066180_7680, guitar
066200_142080, saxophone
066204_430080, mallet_percussion
066265_15360, organ
066270_19200, organ
066299_26880, voice
066302_165120, guitar
066310_69120, accordion
066324_126720, voice
066346_0, bass
066377_103680, ukulele
066390_418560, flute
066418_203520, saxophone
066438_134400, cello
066449_49920, ukulele
066456_65280, cymbals
066501_218880, cello
066513_145920, cello
066514_195840, voice
066525_295680, violin
066532_99840, voice
066590_349440, trombone
066596_188160, flute
066614_3840, violin
066620_168960, organ
066631_26880, banjo
066663_72960, cello
066688_184320, violin
066694_403200, cello
066703_7680, violin
066718_119040, mallet_percussion
066723_115200, banjo
066726_234240, banjo
066735_84480, cello
066737_72960, cello
066738_111360, synthesizer
066739_57600, piano
066741_119040, cello
066748_84480, cello
066765_72960, cymbals
066767_61440, cymbals
066769_65280, banjo
066775_42240, voice
066814_7680, flute
066816_145920, flute
066861_11520, saxophone
066865_34560, trumpet
066877_34560, banjo
066879_42240, cymbals
066886_7680, cymbals
066902_203520, flute
066973_7680, ukulele
067015_130560, mandolin
067037_57600, mallet_percussion
067044_111360, clarinet
067056_119040, ukulele
067074_69120, synthesizer
067111_99840, ukulele
067162_499200, guitar
067164_226560, accordion
067184_518400, accordion
067187_119040, organ
067206_111360, organ
067229_30720, piano
067260_11520, cymbals
067264_192000, saxophone
067266_3840, banjo
067331_30720, guitar
067343_165120, saxophone
067347_314880, flute
067386_11520, ukulele
067390_19200, organ
067393_65280, voice
067396_145920, voice
067397_107520, drums
067398_1209600, trombone
067429_180480, flute
067448_42240, banjo
067477_61440, organ
067478_19200, saxophone
067480_537600, saxophone
067493_88320, organ
067533_111360, cello
067551_46080, accordion
067553_199680, mallet_percussion
067556_7680, piano
067557_138240, piano
067572_322560, violin
067612_241920, organ
067617_284160, mandolin
067703_49920, organ
067711_3840, cello
067715_49920, clarinet
067754_111360, synthesizer
068191_84480, organ
068210_253440, saxophone
068211_241920, saxophone
068213_741120, saxophone
068214_245760, banjo
068220_476160, cymbals
068221_372480, saxophone
068227_264960, saxophone
068235_330240, saxophone
068237_376320, saxophone
068242_153600, saxophone
068244_433920, saxophone
068245_46080, saxophone
068256_157440, saxophone
068257_119040, saxophone
068258_234240, flute
068262_30720, bass
068281_176640, mallet_percussion
068307_268800, cymbals
068311_326400, saxophone
068344_138240, saxophone
068347_76800, drums
068357_134400, voice
068369_568320, ukulele
068370_76800, ukulele
068375_188160, ukulele
068396_69120, organ
068400_311040, accordion
068423_241920, guitar
068441_23040, saxophone
068451_3840, bass
068452_145920, bass
068453_53760, ukulele
068485_418560, organ
068497_80640, ukulele
068519_165120, guitar
068616_207360, piano
068617_272640, drums
068648_34560, mallet_percussion
068665_2588160, mandolin
068689_134400, drums
068742_192000, flute
068744_276480, cymbals
068746_284160, flute
068748_238080, piano
068787_149760, accordion
068807_349440, cello
068826_46080, ukulele
068836_61440, synthesizer
068867_172800, drums
068871_96000, drums
068884_3840, synthesizer
068893_7680, synthesizer
068906_3840, flute
068936_180480, banjo
068950_69120, accordion
068967_26880, cymbals
069005_791040, drums
069007_257280, mallet_percussion
069020_3840, drums
069023_618240, trombone
069026_433920, flute
069056_172800, cymbals
069058_142080, mandolin
069067_26880, ukulele
069192_437760, voice
069234_57600, voice
069251_564480, cello
069316_88320, ukulele
069346_495360, violin
069349_7680, cymbals
069462_483840, cymbals
069474_330240, voice
069481_99840, drums
069482_138240, mallet_percussion
069490_7680, saxophone
069494_34560, accordion
069515_69120, bass
069517_119040, banjo
069533_514560, cymbals
069542_188160, clarinet
069547_15360, piano
069566_138240, flute
069587_3840, ukulele
069622_234240, organ
069624_30720, banjo
069625_111360, violin
069635_326400, drums
069666_207360, mallet_percussion
069685_395520, synthesizer
069691_61440, bass
069694_130560, mallet_percussion
069723_88320, trombone
069747_134400, drums
069761_53760, accordion
069775_65280, ukulele
069793_92160, voice
069805_145920, voice
069865_138240, bass
069985_34560, organ
069999_249600, piano
070000_245760, mallet_percussion
070036_119040, accordion
070059_272640, flute
070067_142080, piano
070068_15360, piano
070069_46080, piano
070073_380160, synthesizer
070074_192000, drums
070077_103680, mallet_percussion
070160_19200, cymbals
070164_26880, saxophone
070167_72960, accordion
070169_261120, mandolin
070171_288000, drums
070172_111360, accordion
070185_30720, mallet_percussion
070212_30720, mallet_percussion
070278_334080, mallet_percussion
070286_65280, bass
070291_295680, trombone
070294_192000, mallet_percussion
070298_456960, mallet_percussion
070304_122880, flute
070313_195840, cello
070327_134400, organ
070364_929280, synthesizer
070450_92160, violin
070451_161280, violin
070452_149760, violin
070455_119040, violin
070456_69120, violin
070459_34560, violin
070465_122880, violin
070478_176640, bass
070485_80640, flute
070488_921600, guitar
070518_994560, flute
070568_80640, accordion
070569_3840, guitar
070570_119040, guitar
070599_837120, trombone
070605_257280, cymbals
070630_111360, flute
070639_403200, mallet_percussion
070644_145920, mallet_percussion
070646_96000, synthesizer
070649_26880, organ
070675_134400, violin
070677_7680, ukulele
070678_188160, piano
070679_30720, accordion
070688_53760, cymbals
070713_119040, synthesizer
070767_284160, synthesizer
070782_1927680, flute
070847_245760, bass
070852_134400, bass
070854_23040, mandolin
070859_119040, mandolin
070874_215040, ukulele
070875_303360, mallet_percussion
070879_38400, cello
070899_42240, accordion
070900_142080, banjo
070905_142080, cymbals
070926_3840, accordion
070932_218880, accordion
070934_142080, piano
070936_3840, piano
070937_61440, piano
070939_49920, piano
070941_30720, piano
070956_11520, banjo
070964_42240, synthesizer
071012_360960, cello
071057_230400, guitar
071064_234240, saxophone
071067_157440, saxophone
071092_3840, guitar
071099_188160, mallet_percussion
071110_349440, violin
071121_222720, mandolin
071124_149760, mallet_percussion
071125_122880, piano
071126_96000, violin
071129_65280, mallet_percussion
071131_7680, saxophone
071145_337920, cello
071174_46080, drums
071176_376320, cymbals
071211_69120, organ
071241_241920, voice
071286_7680, piano
071287_96000, mallet_percussion
071290_138240, mallet_percussion
071296_337920, flute
071317_84480, guitar
071355_384000, voice
071377_172800, saxophone
071381_15360, saxophone
071383_364800, mallet_percussion
071384_898560, banjo
071423_11520, violin
071428_192000, flute
071445_218880, organ
071454_107520, organ
071469_245760, mallet_percussion
071520_192000, clarinet
071533_103680, violin
071571_395520, trombone
071572_391680, cello
071577_168960, bass
071587_57600, violin
071594_57600, organ
071597_119040, organ
071640_15360, cymbals
071680_3840, guitar
071697_53760, organ
071698_130560, voice
071720_172800, cymbals
071748_34560, flute
071781_65280, organ
071803_107520, mallet_percussion
071827_549120, flute
071837_34560, ukulele
071850_119040, saxophone
071856_145920, saxophone
071857_80640, ukulele
071860_218880, organ
071878_176640, organ
071881_222720, cello
071884_65280, mandolin
071929_65280, cello
071936_26880, synthesizer
071947_172800, cymbals
071972_3840, organ
071990_230400, synthesizer
071997_403200, flute
072005_53760, cymbals
072025_264960, accordion
072040_126720, bass
072065_53760, voice
072073_0, synthesizer
072113_11520, saxophone
072206_19200, mallet_percussion
072275_1336320, bass
072284_165120, cymbals
072315_34560, saxophone
072328_76800, cello
072331_280320, organ
072332_268800, organ
072357_103680, accordion
072358_26880, banjo
072361_211200, cymbals
072365_157440, saxophone
072377_57600, piano
072380_330240, mallet_percussion
072393_15360, ukulele
072395_234240, saxophone
072405_1455360, mandolin
072425_195840, guitar
072428_157440, saxophone
072429_57600, clarinet
072442_92160, accordion
072484_272640, flute
072494_211200, organ
072515_153600, cymbals
072520_330240, saxophone
072524_30720, bass
072526_115200, banjo
072593_11520, mallet_percussion
072625_15360, flute
072643_49920, ukulele
072649_241920, clarinet
072663_72960, guitar
072668_65280, ukulele
072670_111360, guitar
072767_57600, bass
072768_65280, flute
072779_245760, organ
072830_122880, banjo
072841_149760, organ
072952_69120, trombone
072958_291840, flute
072989_72960, flute
073004_49920, mallet_percussion
073094_69120, flute
073118_19200, voice
073137_11520, guitar
073162_138240, accordion
073199_184320, mallet_percussion
073212_145920, flute
073218_96000, flute
073223_280320, mallet_percussion
073228_314880, violin
073238_364800, accordion
073239_533760, accordion
073244_65280, piano
073250_349440, cello
073276_126720, flute
073284_19200, synthesizer
073295_384000, synthesizer
073296_430080, saxophone
073301_180480, cello
073322_46080, mallet_percussion
073323_76800, piano
073326_122880, piano
073350_222720, trombone
073358_468480, flute
073360_913920, flute
073372_207360, cello
073417_852480, flute
073449_69120, ukulele
073462_69120, guitar
073464_84480, guitar
073523_7680, flute
073532_65280, accordion
073535_441600, accordion
073549_503040, cello
073580_84480, clarinet
073604_272640, mallet_percussion
073607_199680, cello
073624_26880, violin
073648_165120, violin
073653_96000, saxophone
073704_122880, voice
073738_238080, bass
073741_23040, ukulele
073766_165120, piano
073775_11520, violin
073782_307200, voice
073783_491520, violin
073794_11520, banjo
073796_115200, voice
073806_126720, cello
073813_199680, violin
073844_840960, organ
073847_253440, trombone
073855_38400, saxophone
073861_23040, saxophone
073872_7680, bass
073881_53760, banjo
073892_80640, accordion
073904_165120, organ
073905_88320, mallet_percussion
073915_99840, ukulele
073917_422400, organ
073925_61440, cymbals
073940_718080, flute
073958_203520, accordion
073979_126720, mallet_percussion
073985_257280, cymbals
074035_92160, synthesizer
074037_57600, guitar
074043_11520, bass
074045_57600, piano
074053_53760, banjo
074054_176640, synthesizer
074133_19200, synthesizer
074135_284160, mallet_percussion
074142_34560, cymbals
074147_23040, flute
074157_7680, flute
074242_103680, flute
074245_184320, bass
074259_149760, saxophone
074273_92160, organ
